,amateur,country,country_code,dg_id,player_name
1572,0,Korea - Republic of,KOR,13573,"Jeong, Jin"
1573,0,South Africa,RSA,22039,"Jerling, Luke"
1574,0,United States,USA,15116,"Jertson, Marty"
1575,0,Netherlands,NED,24053,"Ji, Jerry"
1576,0,China,CHN,17979,"Jian, Chuan-lin"
1577,0,Spain,ESP,3596,"Jimenez, Miguel Angel"
1578,0,China,CHN,17351,"Jin, Cheng"
1579,0,China,CHN,15869,"Jin, Daxing"
1580,0,China,CHN,31187,"Jin, Zihao"
1581,0,China,CHN,27034,"Jing, Zeyu"
1582,0,Belgium,BEL,11201,"Joannes, Hugues"
1583,0,Norway,NOR,16421,"Johannessen, Kristian K."
1584,0,Sweden,SWE,24023,"Johannson, Leo"
1585,0,Norway,NOR,11317,"Johansen, Eirik Tage"
1586,0,Sweden,SWE,14893,"Johansson, Niclas"
1587,0,Germany,GER,10255,"John, Allen"
1588,0,Australia,AUS,19390,"John, Cameron"
1589,0,United States,USA,25334,"Johnson, Chase"
1590,0,United States,USA,12422,"Johnson, Dustin"
1591,0,United States,USA,32582,"Johnson, Joey"
1592,0,United States,USA,28038,"Johnson, Kamaiu"
1593,0,United States,USA,15120,"Johnson, Michael"
1594,0,United States,USA,9307,"Johnson, Neil"
1595,0,Sweden,SWE,1805,"Johnson, Richard S."
1596,0,United States,USA,3349,"Johnson, Tom"
1597,0,United States,USA,6986,"Johnson, Zach"
1598,0,United States,USA,17619,"Johnson, Zach J."
1599,0,England,ENG,14666,"Johnston, Andrew"
1600,0,Scotland,SCO,22631,"Johnston, Liam"
1601,0,United States,USA,32449,"Johnston, Ryggs"
1602,0,United States,USA,22354,"Jolly, Stewart"
1603,0,England,ENG,27316,"Jones, Ben"
1604,0,Australia,AUS,6254,"Jones, Brendan"
1605,0,United States,USA,33069,"Jones, Connor"
1606,1,United States,USA,32431,"Jones, Cooper"
1607,0,United States,USA,32254,"Jones, Dawson"
1608,0,United States,USA,29501,"Jones, Jared"
1609,1,Wales,WAL,30941,"Jones, Joe"
1610,0,United States,USA,19867,"Jones, Kyle"
1611,0,Australia,AUS,8605,"Jones, Matt"
1612,0,Bermuda,BER,30462,"Jones, Nick"
1613,0,England,ENG,25866,"Jones, Peter"
1614,0,New Zealand,NZL,27554,"Jones, Sam"
1615,0,United States,USA,112,"Jones, Steve"
1616,1,United States,USA,31438,"Jones, Zac"
1617,0,Sweden,SWE,28686,"Jonsson, Tobias"
1618,0,Sweden,SWE,5218,"Jonzon, Michael"
1619,0,South Africa,RSA,28108,"Jordaan, Ruan"
1620,0,Australia,AUS,14353,"Jordan, Damien"
1621,0,England,ENG,25601,"Jordan, Matthew"
1622,1,Tanzania,TAN,24517,"Joseph, Victor"
1623,0,India,IND,15156,"Joshi, Khalin H"
1624,0,South Africa,RSA,24626,"Joubert, Richard"
1625,0,England,ENG,19314,"Joy, Luke"
1626,0,United States,USA,23979,"Jude, Davey"
1627,0,Kenya,KEN,28129,"Juma, Anthony"
1628,0,Korea - Republic of,KOR,23248,"Jung, Chanmin"
1629,0,Korea - Republic of,KOR,23123,"Jung, Hanmil"
1630,1,United States,USA,25906,"Jung, Peter"
1631,0,Canada,CAN,24113,"Jung, Richard"
1632,0,Korea - Republic of,KOR,22648,"Jung, Woojin"
1633,0,South Africa,RSA,15187,"Jung, Yubin"
1634,0,United States,USA,1606,"Jurgensen, Steve"
1635,0,United States,USA,7558,"Justice, Grover"
1636,0,United States,USA,15704,"Juszczyk, Joseph"
1637,0,Thailand,THA,19844,"Kaewkanjana, Sadom"
1638,0,Thailand,THA,18371,"Kaewsiribandit, Tirawat"
1639,0,Finland,FIN,17724,"Kahlos, Juuso"
1640,0,Japan,JPN,17899,"Kakazu, Terumuchi"
1641,0,Finland,FIN,9199,"Kakko, Roope"
1642,0,Canada,CAN,23980,"Kalia, Samer"
1643,0,Japan,JPN,18496,"Kameshiro, Junya"
1644,0,South Africa,RSA,25576,"Kaminski, Rupert"
1645,0,South Africa,RSA,8271,"Kamte, James"
1646,0,Uganda,UGA,31911,"Kamulindwa, David"
1647,0,South Africa,RSA,25047,"Kana, Fezekile"
1648,0,Japan,JPN,19729,"Kanaya, Takumi"
1649,0,United States,USA,17531,"Kang, Alex"
1650,0,United States,USA,21889,"Kang, Jeffrey"
1651,0,Korea - Republic of,KOR,7578,"Kang, Kyungnam"
1652,0,Canada,CAN,18217,"Kang, Matt"
1653,0,Korea - Republic of,KOR,7881,"Kang, Sung"
1654,0,Korea - Republic of,KOR,16272,"Kang, Yunseok"
1655,0,India,IND,9553,"Kapur, Shiv"
1656,1,Kenya,KEN,28138,"Karanga, Michael"
1657,0,Sweden,SWE,9398,"Karlberg, Rikard"
1658,0,Sweden,SWE,20405,"Karlsson, Anton"
1659,0,Sweden,SWE,4331,"Karlsson, Robert"
1660,0,Greece,GRE,8427,"Karmis, Peter"
1661,0,United States,USA,23469,"Kartrude, Michael"
1662,0,Finland,FIN,14117,"Kaske, Janne"
1663,0,Uganda,UGA,19511,"Kasozi, Phillip"
1664,0,Japan,JPN,11195,"Kataoka, Daisuke"
1665,0,Japan,JPN,18994,"Kataoka, Naoyuki"
1666,0,Japan,JPN,3770,"Katayama, Shingo"
1667,0,Germany,GER,27503,"Katich, Philipp"
1668,0,Japan,JPN,20448,"Katsuragawa, Yuto"
1669,0,United States,USA,29091,"Katz, Evan"
1670,0,United States,USA,18631,"Kaufman, Smylie"
1671,0,India,IND,23825,"Kaul, Kshitij Naveed"
1672,0,United States,USA,28023,"Kawai, Evan"
1673,0,Japan,JPN,22844,"Kawamoto, Riki"
1674,0,Japan,JPN,13530,"Kawamura, Masahiro"
1675,0,United States,USA,3581,"Kaye, Jonathan"
1676,0,Germany,GER,8117,"Kaymer, Martin"
1677,0,Ireland,IRL,14396,"Kearney, Niall"
1678,0,France,FRA,24412,"Kedochim, Benjamin"
1679,0,United States,USA,32457,"Keefer, Johnny"
1680,1,Ireland,IRL,30330,"Keeling, Sean"
1681,0,United States,USA,29918,"Keffer, Geoff"
1682,0,United States,USA,28503,"Keiser, Brian"
1683,0,South Africa,RSA,13727,"Kelapile, Alphuis"
1684,0,United States,USA,17546,"Kellen, Jeffrey"
1685,1,Switzerland,SUI,28963,"Keller, Marc"
1686,0,Canada,CAN,32258,"Kellett, Cam"
1687,0,United States,USA,25155,"Kelley, Blake"
1688,0,Australia,AUS,14818,"Kelly, Andrew"
1689,0,United States,USA,5151,"Kelly, Jerry"
1690,0,United States,USA,12084,"Kelly, John M."
1691,0,United States,USA,21942,"Kelly, Sean"
1692,0,United States,USA,22979,"Kelly, Tee-K"
1693,0,United States,USA,18259,"Kelpin, Barrett"
1694,0,United States,USA,14865,"Kemmer, Dodge"
1695,0,United States,USA,2794,"Kendall, Skip"
1696,0,United States,USA,23209,"Kennedy, Blake"
1697,0,Australia,AUS,6287,"Kennedy, Brad"
1698,0,England,ENG,28693,"Kennedy, Frank"
1699,0,Ireland,IRL,31455,"Kennedy, Max"
1700,0,United States,USA,7122,"Kennedy, Troy"
1701,0,Sweden,SWE,11531,"Kennegard, Jesper"
1702,0,United States,USA,15658,"Kennerly, Billy"
1703,0,England,ENG,25575,"Keogh, Adam"
1704,0,United States,USA,26438,"Keppler, Jonathan"
1705,0,United States,USA,25439,"Kern, Ben"
1706,0,Germany,GER,14017,"Keskari, Martin"
1707,0,South Africa,RSA,17198,"Keun, Duane"
1708,0,Netherlands,NED,18953,"Keunen, Lars"
1709,0,United States,USA,23470,"Kevorkian, Jake"
1710,0,South Africa,RSA,18218,"Keyser, Mathiam"
1711,0,India,IND,12668,"Khan, Rashid"
1712,0,India,IND,7849,"Khan, Shamim"
1713,0,England,ENG,6686,"Khan, Simon"
1714,0,Hong Kong,HKG,24298,"Kho, Taichi"
1715,0,Thailand,THA,18149,"Khongwatmai, Phachara"
1716,0,Malaysia,MAS,12533,"Khor, Kheng-Hwai"
1717,0,Kenya,KEN,25344,"Kibugu, Mutahi"
1718,0,Kenya,KEN,28139,"Kibugu, Njoroge Njonge"
1719,0,Germany,GER,12317,"Kieffer, Maximilian"
1720,0,United States,USA,12847,"Killeen, J.J."
1721,0,Korea - Republic of,KOR,27759,"Kim, Baekjun"
1722,0,Korea - Republic of,KOR,12188,"Kim, Bio"
1723,0,Korea - Republic of,KOR,15531,"Kim, Bongsub"
1724,1,United States,USA,32334,"Kim, Bryan"
1725,0,United States,USA,15004,"Kim, Chan"
1726,0,Korea - Republic of,KOR,19877,"Kim, Chanwoo"
1727,0,United States,USA,28649,"Kim, Charles"
1728,0,Canada,CAN,21890,"Kim, Daniel"
1729,0,Korea - Republic of,KOR,19528,"Kim, Dk"
1730,0,Korea - Republic of,KOR,23449,"Kim, Dongeun"
1731,0,Korea - Republic of,KOR,12993,"Kim, Gi-Whan"
1732,0,Korea - Republic of,KOR,18484,"Kim, Hanbyeol"
1733,0,Korea - Republic of,KOR,17973,"Kim, Hongtaek"
1734,0,Korea - Republic of,KOR,11131,"Kim, Hyung-Sung"
1735,0,Korea - Republic of,KOR,16197,"Kim, Jaeho"
1736,0,Korea - Republic of,KOR,15278,"Kim, Jinsung"
1737,0,Korea - Republic of,KOR,15343,"Kim, Junsung"
1738,0,United States,USA,30796,"Kim, Justin"
1739,0,Canada,CAN,17756,"Kim, Justin YW"
1740,1,England,ENG,28734,"Kim, Kris"
1741,0,United States,USA,17543,"Kim, Michael"
1742,0,Korea - Republic of,KOR,15536,"Kim, Minjun"
1743,0,Korea - Republic of,KOR,20780,"Kim, Minkyu"
1744,0,Korea - Republic of,KOR,21688,"Kim, S.H."
1745,0,Korea - Republic of,KOR,7716,"Kim, Seunghyuk"
1746,0,Korea - Republic of,KOR,14609,"Kim, Si Woo"
1747,0,United States,USA,13307,"Kim, Sihwan"
1748,0,Korea - Republic of,KOR,18349,"Kim, T.K."
1749,0,Korea - Republic of,KOR,7589,"Kim, Tae Hoon"
1750,0,Korea - Republic of,KOR,19666,"Kim, Taeho"
1751,0,Korea - Republic of,KOR,24766,"Kim, Tom"
1752,0,Korea - Republic of,KOR,11702,"Kim, Whee"
1753,0,Korea - Republic of,KOR,12190,"Kim, Woohyun"
1754,0,Korea - Republic of,KOR,13486,"Kim, Yeongsu"
1755,0,England,ENG,18027,"Kimsey, Nathan"
1756,0,England,ENG,17835,"King, Gary"
1757,0,Australia,AUS,25817,"King, TJ"
1758,1,United States,USA,30649,"Kingsley, Harrison"
1759,0,South Africa,RSA,2931,"Kingston, James"
1760,0,Sweden,SWE,18514,"Kinhult, Marcus"
1761,0,United States,USA,28586,"Kinney, Tripp"
1762,0,Japan,JPN,14904,"Kinoshita, Ryosuke"
1763,0,Japan,JPN,10189,"Kinoshita, Yuta"
1764,1,Kenya,KEN,30763,"Kiragu, Daniel"
1765,0,United States,USA,12423,"Kirk, Chris"
1766,1,England,ENG,24346,"Kirkwood, Dan"
1767,0,Kenya,KEN,26090,"Kisia, Mike"
1768,0,United States,USA,11328,"Kisner, Kevin"
1769,0,United States,USA,21891,"Kitayama, Kurt"
1770,0,Australia,AUS,24368,"Kivimets, Bradley"
1771,0,United States,USA,13470,"Kizzire, Patton"
1772,0,Denmark,DEN,6149,"Kjeldsen, Soren"
1773,0,Denmark,DEN,24660,"Kjettrup, Frederik"
1774,1,Sweden,SWE,27647,"Kleen, Algot"
1775,0,Australia,AUS,22821,"Klein, Douglas"
1776,1,Czech Republic,CZE,29775,"Klein, Louis"
1777,0,Switzerland,SUI,27066,"Kleu, Ronan"
1778,0,United States,USA,31450,"Klitzke, Parker"
1779,1,Netherlands,NED,31074,"Kloeth, Denny"
1780,0,United States,USA,25320,"Kluver, Luke"
1781,0,United States,USA,28146,"Knade, Peter"
1782,0,United States,USA,19396,"Knapp, Jake"
1783,0,Germany,GER,12318,"Knappe, Alexander"
1784,1,United States,USA,30986,"Knauth, William"
1785,0,United States,USA,27652,"Kneen, Jake"
1786,0,United States,USA,27658,"Kneiser, George"
1787,0,United States,USA,30542,"Knight, Evan"
1788,0,England,ENG,25976,"Knipes, Curtis"
1789,0,United States,USA,12349,"Knoll, Alex"
1790,0,United States,USA,12149,"Knost, Colt"
1791,0,United States,USA,16382,"Knous, Jim"
1792,0,United States,USA,24562,"Knowles, Philip"
1793,0,Scotland,SCO,13831,"Knox, Russell"
1794,0,France,FRA,26213,"Ko, Jeong Weon"
1795,0,Japan,JPN,1599,"Kobayashi, Masanori"
1796,0,Japan,JPN,10560,"Kobayashi, Shintaro"
1797,0,New Zealand,NZL,24369,"Kobori, Kazuma"
1798,0,United States,USA,27628,"Kobren, Jared C."
1799,0,United States,USA,28323,"Koch, Greg"
1800,0,United States,USA,26139,"Kocher, David"
1801,0,India,IND,23056,"Kochhar, Karandeep"
1802,0,Japan,JPN,11197,"Kodai, Tatsuya"
1803,0,Japan,JPN,13531,"Kodaira, Satoshi"
1804,0,United States,USA,16243,"Koepka, Brooks"
1805,0,United States,USA,21997,"Koepka, Chase"
1806,0,United Arab Emirates,UAE,31878,"Kofod-Olsen, Viktor"
1807,0,Norway,NOR,13349,"Kofstad, Espen"
1808,0,Korea - Republic of,KOR,22649,"Koh, Guntaek"
1809,0,United States,USA,16395,"Kohles, Ben"
1810,0,United States,USA,27775,"Koivisto, Tyler"
1811,0,Finland,FIN,20071,"Koivu, Kim"
1812,1,United States,USA,32319,"Koivun, Jackson"
1813,0,South Africa,RSA,23613,"Kok, Dylan"
1814,0,South Africa,RSA,8601,"Kok, Johan"
1815,0,South Africa,RSA,24628,"Kok, Michael"
1816,0,Sweden,SWE,17110,"Kokocinski, Malcolm"
1817,0,United States,USA,12337,"Kokrak, Jason"
1818,0,Germany,GER,12360,"Kolbing, Jonas"
1819,0,Czech Republic,CZE,32730,"Komrska, Lukas"
1820,0,Australia,AUS,26019,"Kong, Hyunsik"
1821,0,England,ENG,23288,"Konig, Harry"
1822,0,Thailand,THA,15150,"Kooratanapisan, Suttijet"
1823,0,Austria,AUT,26935,"Kopp, Alexander"
1824,0,South Africa,RSA,24575,"Korb, Ruan"
1825,0,Finland,FIN,9252,"Korhonen, Mikko"
1826,0,Czech Republic,CZE,17865,"Korinek, Ales"
1827,0,United States,USA,26124,"Korte, Chris"
1828,0,Japan,JPN,15314,"Kosaihira, Yuwa"
1829,0,United States,USA,25321,"Koser, Taylor"
1830,0,United States,USA,25158,"Kountakis, Emmanuel"
1831,0,Netherlands,NED,25602,"Kouwenaar, Koen"
1832,0,United States,USA,19430,"Kozan, Andrew"
1833,0,Japan,JPN,14209,"Kozuma, Jinichiro"
1834,0,Netherlands,NED,24054,"Kraai, Stan"
1835,0,United States,USA,5049,"Kraft, Greg"
1836,0,United States,USA,15852,"Kraft, Kelly"
1837,0,Thailand,THA,24946,"Kraivixien, Ray"
1838,0,Germany,GER,9220,"Kramer, Max"
1839,0,United States,USA,16308,"Kring, Kevin"
1840,0,Denmark,DEN,18857,"Kristensen, Nicolai"
1841,0,Iceland,ISL,22996,"Kristjansson, Gudmundur"
1842,0,Zimbabwe,ZIM,18289,"Krog, Stuart"
1843,0,United States,USA,18193,"Kropp, William"
1844,0,South Africa,RSA,11978,"Kruger, Jbe'"
1845,0,South Africa,RSA,16896,"Kruyswijk, Jacques"
1846,1,China,CHN,25723,"Kuang, Yang"
1847,1,Austria,AUT,26460,"Kubin, Laurenz"
1848,0,United States,USA,6169,"Kuchar, Matt"
1849,0,United States,USA,27600,"Kuest, Peter"
1850,0,United States,USA,31215,"Kuhl, Tommy"
1851,0,Australia,AUS,10839,"Kulacz, Rick"
1852,0,India,IND,7426,"Kumar, Ashok"
1853,0,India,IND,10764,"Kumar, Chiragh"
1854,0,India,IND,14472,"Kumar, Kapil"
1855,0,India,IND,5043,"Kumar, Mukesh"
1856,0,India,IND,19185,"Kumar, Sanjeev L"
1857,0,South Africa,RSA,21444,"Kunneke, Conway"
1858,0,Germany,GER,18842,"Kunzenbacher, Julian"
1859,0,United States,USA,26748,"Kupcho, Steven"
1860,0,Korea - Republic of,KOR,25664,"Kwon, Luke"
1861,0,Korea - Republic of,KOR,20782,"Kwon, Osang"
1862,0,United States,USA,28319,"LaRue, Bogle"
1863,0,United States,USA,7167,"Labritz, Rob"
1864,0,France,FRA,23733,"Lacroix, Frederic"
1865,0,Netherlands,NED,5843,"Lafeber, Maarten"
1866,0,Sweden,SWE,14780,"Lagergren, Joakim"
1867,0,United States,USA,25210,"Lagodich, Logan"
1868,0,India,IND,12669,"Lahiri, Anirban"
1869,0,United States,USA,30000,"Lai, Eddy"
1870,1,Hong Kong,HKG,25724,"Lai, Jonathan"
1871,0,Scotland,SCO,9586,"Laird, Martin"
1872,0,Hong Kong,HKG,13569,"Lam, Steven"
1873,0,Australia,AUS,27382,"Lamb, Corey"
1874,0,United States,USA,29324,"Lamb, Davis"
1875,0,England,ENG,26838,"Lamb, Matty"
1876,0,United States,USA,18869,"Lamb, Rick"
1877,0,United States,USA,9195,"Lamely, Derek"
1878,0,Germany,GER,13438,"Lampert, Moritz"
1879,0,South Africa,RSA,24343,"Lamprecht, Christo"
1880,0,United States,USA,4199,"Lancaster, Neal"
1881,0,France,FRA,14040,"Lando Casanova, Jerome"
1882,0,United States,USA,14000,"Landry, Andrew"
1883,0,Canada,CAN,31202,"Lane, Jake"
1884,0,United States,USA,26105,"Lane, Joey"
1885,0,France,FRA,16652,"Langasque, Romain"
1886,0,Germany,GER,290,"Langer, Bernhard"
1887,0,Sweden,SWE,20414,"Langfors, Per"
1888,0,United States,USA,25226,"Langhoff, John"
1889,0,England,ENG,27124,"Langley, David"
1890,0,United States,USA,14700,"Langley, Scott"
1891,0,United States,USA,22922,"Lansburgh, Peter"
1892,0,United States,USA,27626,"Lanting, Ben"
1893,0,United States,USA,27671,"Lapa, Kolton"
1894,0,Italy,ITA,14987,"Laporta, Francesco"
1895,1,France,FRA,24017,"Larcelet, Charles"
1896,0,Spain,ESP,9133,"Larrazabal, Pablo"
1897,0,United States,USA,31312,"Larson, Anders"
1898,0,United States,USA,31846,"Larson, Hunter"
1899,0,United States,USA,14188,"Larson, Jesse"
1900,0,Philippines,PHI,6472,"Lascuna, Antonio"
1901,0,United States,USA,10943,"Lashley, Nate"
1902,0,United States,USA,25997,"Latimer, Nick"
1903,0,United States,USA,15121,"Lauer, Seath"
1904,0,France,FRA,23408,"Laussot, Aymeric"
1905,0,Australia,AUS,22956,"Lautee, Andre"
1906,0,Scotland,SCO,14784,"Law, David"
1907,0,Ireland,IRL,26988,"Lawlor, Brendan"
1908,0,United States,USA,29889,"Lawrence, Jr, Mark"
1909,0,South Africa,RSA,18105,"Lawrence, Thriston"
1910,0,Scotland,SCO,5105,"Lawrie, Paul"
1911,0,Australia,AUS,15885,"Lawson, Deyen"
1912,0,Australia,AUS,3472,"Laycock, Scott"
1913,0,Mauritius,MRI,33132,"Le Court De Billot, Gabriel"
1914,0,France,FRA,22709,"Le Falher, Yaseen"
1915,1,France,FRA,30383,"Le Goff, Hugo"
1916,0,South Africa,RSA,22040,"Le Roux, Steven"
1917,0,United States,USA,7099,"LeBrun, Steve"
1918,1,Colombia,COL,31889,"Leal, Santiago"
1919,0,Australia,AUS,4889,"Leaney, Stephen"
1920,0,United States,USA,14682,"Leaver, Grant"
1921,0,United States,USA,21943,"Lebioda, Hank"
1922,0,Mexico,MEX,16706,"Lebrija, Roberto"
1923,0,Austria,AUT,21667,"Lechner, Maximillian"
1924,0,Canada,CAN,16336,"Lecuyer, Steven"
1925,0,Argentina,ARG,15239,"Ledesma, Nelson"
1926,0,United States,USA,29169,"Lee, Alex"
1927,0,United States,USA,18296,"Lee, Brandon"
1928,0,New Zealand,NZL,24334,"Lee, Chang Gi"
1929,0,Chinese Taipei,TPE,16563,"Lee, Chieh-Po"
1930,0,Scotland,SCO,4398,"Lee, Craig"
1931,0,Korea - Republic of,KOR,8211,"Lee, D.H."
1932,0,Korea - Republic of,KOR,17493,"Lee, Daihan"
1933,0,New Zealand,NZL,11826,"Lee, Danny"
1934,0,United States,USA,21892,"Lee, David"
1935,0,Korea - Republic of,KOR,14610,"Lee, Dongmin"
1936,0,United States,USA,16811,"Lee, Donny"
1937,0,Korea - Republic of,KOR,24147,"Lee, Gyu Min"
1938,0,Korea - Republic of,KOR,15796,"Lee, Hyungjoon"
1939,0,Korea - Republic of,KOR,19047,"Lee, Jaekyeong"
1940,0,United States,USA,24493,"Lee, Joshua"
1941,0,Korea - Republic of,KOR,13498,"Lee, Junghwan"
1942,0,Australia,AUS,16006,"Lee, Junseok"
1943,0,Korea - Republic of,KOR,13497,"Lee, K.H."
1944,0,Korea - Republic of,KOR,21524,"Lee, Kyeongjun"
1945,0,Australia,AUS,16841,"Lee, Min Woo"
1946,0,Canada,CAN,12413,"Lee, Richard"
1947,0,United States,USA,15233,"Lee, Richard H."
1948,0,Brazil,BRA,17237,"Lee, Rodrigo"
1949,0,Fiji,FIJ,18861,"Lee, Sam"
1950,0,Korea - Republic of,KOR,13923,"Lee, Sang-hee"
1951,0,Korea - Republic of,KOR,16162,"Lee, Seung-taek"
1952,0,Korea - Republic of,KOR,14614,"Lee, Soomin"
1953,0,Korea - Republic of,KOR,11156,"Lee, Taehee"
1954,0,United States,USA,16598,"Lee, Tain"
1955,0,United States,USA,23543,"Lee, Walker"
1956,0,Australia,AUS,10713,"Lee, Wonjoon"
1957,0,France,FRA,26732,"Legendre, Nathan"
1958,0,France,FRA,23700,"Legros, Maxime"
1959,0,United States,USA,30174,"Lehman, Thomas"
1960,0,United States,USA,757,"Lehman, Tom"
1961,1,Kenya,KEN,29228,"Leijrma, John"
1962,0,Australia,AUS,7649,"Leishman, Marc"
1963,0,Germany,GER,20374,"Leitmannstetter, Aaron"
1964,0,United States,USA,32063,"Lemieux, Austin"
1965,0,Sweden,SWE,10418,"Lemke, Niklas"
1966,0,Portugal,POR,22813,"Lencart Silva, Pedro"
1967,0,Sweden,SWE,20410,"Lengden, Oscar"
1968,0,Chile,CHI,13619,"Leon, Hugo"
1969,0,Canada,CAN,23740,"Leonard, Brendan"
1970,0,United States,USA,5603,"Leonard, Justin"
1971,0,Malaysia,MAS,8612,"Leong, Ben"
1972,1,Bermuda,BER,27328,"Leseur, Kenny"
1973,0,Slovakia,SVK,21958,"Leskovar, Anze"
1974,0,Ireland,IRL,28354,"Lester, Rowan"
1975,0,United States,USA,19746,"Letson, Doug"
1976,0,Malaysia,MAS,14870,"Leun-Kwang, Kim"
1977,0,England,ENG,10137,"Levermore, Jason"
1978,0,France,FRA,2141,"Levet, Thomas"
1979,0,United States,USA,8199,"Levin, Spencer"
1980,0,France,FRA,14973,"Levy, Alexander"
1981,0,United States,USA,31285,"Lewis, Bryce"
1982,0,United States,USA,32521,"Lewis, Riley"
1983,0,England,ENG,15164,"Lewis, Tom"
1984,0,England,ENG,12838,"Lewton, Steve"
1985,0,Chile,CHI,13621,"León, Horacio"
1986,0,Morocco,MAR,18246,"Lguirati, Ayoub"
1987,0,China,CHN,15310,"Li, Haotong"
1988,0,China,CHN,19260,"Li, Jianshan"
1989,0,China,CHN,24122,"Li, Linqiang"
1990,0,China,CHN,15870,"Li, Xinyang"
1991,0,China,CHN,21018,"Liang, Enqi"
1992,0,China,CHN,6470,"Liang, WC"
1993,0,United States,USA,5708,"Lickliter II, Frank"
1994,0,Chinese Taipei,TPE,11582,"Lien, Lu Sen"
1995,0,Czech Republic,CZE,13390,"Lieser, Ondrej"
1996,0,United States,USA,27804,"Lilleboe, Eric"
1997,0,Sweden,SWE,25222,"Lilliedahl, Linus"
1998,0,Thailand,THA,24317,"Lim, Mo"
1999,0,Portugal,POR,7868,"Lima, Jose-Filipe"
2000,0,Thailand,THA,22904,"Limbhasut, KK"
2001,0,Chinese Taipei,TPE,15023,"Lin, K.P."
2002,0,Myanmar,MYA,14493,"Lin, Naing Naing"
2003,0,Chinese Taipei,TPE,6433,"Lin, Wen-Tang"
2004,0,China,CHN,18983,"Lin, Yuxin"
2005,0,France,FRA,15337,"Linard, Thomas"
2006,0,United States,USA,25316,"Lincicome, Brittany"
2007,0,Denmark,DEN,20742,"Lind, Soren Broholt"
2008,0,Sweden,SWE,20084,"Lindberg, Mikael"
2009,0,Finland,FIN,20085,"Lindell, Oliver"
2010,0,Sweden,SWE,20413,"Lindh, Charlie"
2011,0,United States,USA,16713,"Lindheim, Nicholas"
2012,0,Sweden,SWE,14815,"Lingmerth, David"
2013,0,United States,USA,16309,"Linton, Ryan"
2014,0,Austria,AUT,18585,"Lipold, Lukas"
2015,0,Italy,ITA,17894,"Lipparelli, Edoardo Raffaele"
2016,0,United States,USA,15980,"Lipsky, David"
2017,0,United States,USA,24942,"Liringis, Matt"
2018,0,Australia,AUS,21154,"Lisk, Matthew"
2019,0,Australia,AUS,24170,"List, Danny"
2020,0,United States,USA,7960,"List, Luke"
2021,0,China,CHN,18386,"Liu, Chun"
2022,0,China,CHN,24781,"Liu, Enhua"
2023,0,China,CHN,29543,"Liu, Kaiwen"
2024,0,China,CHN,16156,"Liu, Yanwei"
2025,0,Chinese Taipei,TPE,19492,"Liu, Yung-Hua"
2026,1,China,CHN,32345,"Liu, Yuqi"
2027,0,China,CHN,22550,"Liu, Zehao"
2028,0,England,ENG,15201,"Lloyd, Chris"
2029,0,United States,USA,6938,"Loar, Edward"
2030,0,United States,USA,27482,"Lobel, Sasha"
2031,0,United States,USA,29996,"Locke, Griffen"
2032,0,Scotland,SCO,25315,"Locke, Sam"
2033,0,United States,USA,31866,"Logan, Hunter"
2034,0,United States,USA,26827,"Logue, Isaiah"
2035,0,India,IND,15157,"Lohan, Abhinav"
2036,0,South Africa,RSA,16897,"Lombard, Zander"
2037,0,Australia,AUS,4122,"Lonard, Peter"
2038,0,United States,USA,15473,"Long, Adam"
2039,1,United States,USA,30890,"Long, Beni"
2040,0,South Africa,RSA,31326,"Long, Christopher"
2041,0,Germany,GER,25138,"Long, Hurly"
2042,0,United States,USA,17547,"Long, Jace"
2043,0,England,ENG,27984,"Long, Joe"
2044,0,United States,USA,31193,"Long, Luke"
2045,0,New Zealand,NZL,4865,"Long, Michael"
2046,0,United States,USA,29689,"Longbella, Thomas"
2047,0,United States,USA,24538,"Longmire, David"
2048,0,United States,USA,17327,"Looper, Ken"
2049,0,Portugal,POR,20971,"Lopes, Vitor"
2050,0,United States,USA,33135,"Loree, Tyler"
2051,0,United States,USA,29768,"Lorenz, Ben"
2052,0,France,FRA,9675,"Lorenzo-Vera, Michael"
2053,1,United States,USA,28147,"Lotter, Reed"
2054,0,South Africa,RSA,21197,"Loubser, Herman"
2055,0,United States,USA,15318,"Loupe, Andrew"
2056,1,Argentina,ARG,29084,"Loureiro, Juan Martin"
2057,0,United States,USA,3464,"Love III, Davis"
2058,0,United States,USA,21135,"Love, Dru"
2059,0,Canada,CAN,8130,"Love, James"
2060,0,United States,USA,18632,"Love, Sam"
2061,0,United States,USA,22068,"Lovelady, Tom"
2062,0,United States,USA,11382,"Lovemark, Jamie"
2063,0,Malaysia,MAS,16112,"Low, Kj"
2064,0,United States,USA,30339,"Lowe, Taylor"
2065,0,United States,USA,17723,"Lower, Justin"
2066,0,Ireland,IRL,13900,"Lowry, Shane"
2067,0,Australia,AUS,17065,"Loypur, Daniel J"
2068,0,Chinese Taipei,TPE,8170,"Lu, Wei-Chih"
2069,0,Thailand,THA,19327,"Luangpetcharaporn, Naras"
2070,0,United States,USA,18713,"Lucas, Kevin"
2071,0,Australia,AUS,16842,"Luck, Curtis"
2072,0,Netherlands,NED,10158,"Luiten, Joost"
2073,0,Scotland,SCO,25082,"Lumsden, Ryan"
2074,0,Sweden,SWE,4718,"Lundberg, Mikael"
2075,0,United States,USA,30049,"Lundell, Carson"
2076,0,Sweden,SWE,22342,"Lundgren, David"
